,id,Metacyc_ID,SMILES,KEGG_ID
1613,1613,CPD-11415,C=C1CCC2CC3C(C)CCC13C2(C)C,
1614,1614,CPD-20099,CC=C(C)C=CC1C(C)=CCCC1(C)C,
1615,1615,CPD-8752,C=C1CCC2C3C1C2(C)CCCC3(C)C,
1616,1616,CPD-20164,CC1=C2CC(C)(C)CC3CC3(C)C2CC1,
1617,1617,CPD-12888,C=C(C)C1CCC(C)=C2CCC(C)C2C1,C19534
1618,1618,CPD-14510,C=C1C2CCC3(C)C(C2)C(C)CCC13C,
1619,1619,CPD-14798,C=C1CC2(C)CCCC23C(C)CCC13C,
1620,1620,CPD-8804,C=C1C2CCC3C2C(C(C)C)CCC13C,C19639
1621,1621,CPD-8237,CC1=CCC(C)(C2=CCCC2(C)C)CC1,
1622,1622,CPD-8734,CC1=CC2C(CC1)C(C)=CCCC2(C)C,
1623,1623,CPD-8762,CC1=CCC2C3C1C2(C)CCCC3(C)C,C20712
1624,1624,CPD-9370,C=C1C=CC(C(C)C)CCC(C)=CCC1,C15652
1625,1625,CPD-12880,CC1=CC2C(=CC1)C(C)CCC2C(C)C,C19176
1626,1626,CPD-12759,CC1=CCC(C2=CCCC(C)(C)C2)CC1,C19186
1627,1627,CPD-10708,C=C1C=C2C(C(C)C)CCC(C)C2CC1,C19188
1628,1628,CPD-8243,CC1=CC=C(C2(C)CCCC2(C)C)CC1,C19540
1629,1629,CPD-8811,CC1=CC2(C)CCC1CC1C(C)CCC12,
1630,1630,CPD-21653,C=C1CCC2C(C3C(C)CCC13)C2(C)C,
1631,1631,CPD-13872,C=C1CCC2(C(C)CCC=C(C)C)CC12,
1632,1632,CPD-10707,CC1=CCC2C(=C1)C(C(C)C)CCC2C,C19187
1633,1633,CPD-8748,CC1=CCCC2(C)CCC(=C(C)C)CC12,
1634,1634,CPD-8246,C=C(CCC=C(C)C)C1CC=C(C)CC1,C16268
1635,1635,CPD-1763,CC1=CC2CC(C)(C)CC23C(C)CCC13,C01708
1636,1636,CPD-8802,C=C1CCC2C3C(C(C)C)CCC2(C)C13,C19638
1637,1637,CPD-4703,C=C(C)C1CCC2(C1)C(C)=CCCC2C,C11862
1638,1638,CPD-8777,C=C1CCC23CC1C(C)(C)C2CCC3C,
1639,1639,CPD-8241,C=C1CCCC(C)(C)C12CC=C(C)CC2,C09378
1640,1640,CPD-9006,C=C(C)C1CC=C(C)CCC=C(C)CC1,C15651
1641,1641,CPD-14342,CC1=CC2C(C)(C)C3CCC(C)C23CC1,
1642,1642,CPD-11414,CC1CCC2=C1CC1CCC2(C)C1(C)C,
1643,1643,CPD-20225,CC1=C2C=C(C(C)C)CCC(C)C2CC1,C21581
1644,1644,CPD-22852,O=C(O)CC(O)(C(=O)O)C(O)C(=O)O,
1645,1645,CPD-10679,O=C1C(O)=CC(=O)c2c(O)cc(O)cc21,C17505
1646,1646,CPD-12208,O=C(O)CC(=O)C=Cc1ccc(O)cc1,
1647,1647,CPD-15423,CC(C)=CCc1cc(C(=O)O)ccc1O,C12182
1648,1648,CPD-15516,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C01487
1649,1649,CPD-13911,O=C(O)C(=O)OCC(O)C(O)C(=O)O,
1650,1650,CPD-16467,C=C(Oc1cccc(C(=O)O)c1)C(=O)O,C20680
1651,1651,CPD-14452,COc1cc2ccc(=O)oc2cc1OC,C09052
1652,1652,BENZYLSUCCINATE,O=C(O)CC(Cc1ccccc1)C(=O)O,C09555
1653,1653,CPD-23543,CCOC(=O)C(=O)CCc1ccccc1,
1654,1654,BENZYL-2-METHYL-3-OXOBUTANOATE,CC(=O)C(C)C(=O)OCc1ccccc1,C03750
1655,1655,CPD-8800,C=CC1(C)CCC(C(C)C)CC1C(=C)C,
1656,1656,CPD-45,O=C1OC(=O)c2c(O)cc(=O)c(O)cc21,C01931
1657,1657,CPD-20936,O=C(O)c1cccc(C(=O)O)c1C(=O)O,
1658,1658,CPD-13789,COC1C(C(=O)O)OC(O)C(O)C1O,
1659,1659,CPD-3611,COC1OC(C(=O)O)C(O)C(O)C1O,
1660,1660,CPD-13890,O=CC(=O)c1ccc(OCC(=O)O)cc1,
1661,1661,CPD-11676,COc1cc(C(=O)O)cc(C)c1C(C)=O,
1662,1662,CPD-15025,c1ccc(-c2ccc3ccccc3[o+]2)cc1,C15269
1663,1663,D-GLUCARATE,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,C00777
1664,1664,CPD-13912,O=C(O)C(O)(C(=O)O)C(O)C(O)CO,
1665,1665,CPD-18130,O=C(O)C=Cc1cc(C(=O)O)oc(=O)c1,
1666,1666,CPD-18135,O=C(O)C=Cc1ccc(C(=O)O)oc1=O,
1667,1667,CPD-23305,COC(=O)C1OC(O)C(O)C(O)C1O,
1668,1668,CPD-21613,COc1cc2ccc(=O)oc2c(O)c1O,C09006
1669,1669,6-METHOXYMELLEIN,COc1cc(O)c2c(c1)CC(C)OC2=O,C02221
1670,1670,SINAPALDEHYDE,COc1cc(C=CC=O)cc(OC)c1O,C05313
1671,1671,CPD-10180,O=C1c2ccccc2C(=O)c2ccccc21,C15711
1672,1672,CPD-23544,CCOC(O)C(=O)CCc1ccccc1,
1673,1673,BENZYL-2R3S-2-METHYL-3-HYDROXYBUTANOA,CC(O)C(C)C(=O)OCc1ccccc1,C04303
1674,1674,CHALCONE-CMPD,O=C(C=Cc1ccccc1)c1ccccc1,C01378
1675,1675,CPD-15823,C1=C(c2ccccc2)c2ccccc2OC1,
1676,1676,CPD-7200,CC(=O)C=CC1=C(C)CC(O)CC1(C)C,
1677,1677,CPD-7199,CC(=O)C=CC1C(C)=CC(O)CC1(C)C,
1678,1678,CPD-18153,O=C1OC(O)c2cc(O)c(=O)cc(O)c21,
1679,1679,CPD-1069,O=C(O)C=CC(C=CC(=O)O)=CC(=O)O,C04116
1680,1680,CPD-15073,COc1cc(C=CC(=O)O)c(O)cc1O,
1681,1681,CPD-11830,COc1cc(CC(=O)C(=O)O)ccc1O,
1682,1682,5-HYDROXY-FERULIC-ACID,COc1cc(C=CC(=O)O)cc(O)c1O,C05317
1683,1683,CPD-19187,O=C(O)c1ccc(C(=O)OCCO)cc1,C21328
1684,1684,CPD-7147,CC(C)CC(=O)Cc1cc(O)cc(=O)o1,
1685,1685,CPD-5941,CCC=CCC1C(=O)CCC1CC(=O)O,C08202
1686,1686,CPD0-2184,O=C(O)C=CC(=O)C=CC=C(O)C(=O)O,C12244
1687,1687,CPD-11853,COc1cc(C(=O)O)cc(C(=O)O)c1O,C17800
1688,1688,CPD-23007,OCC(O)C1OC(O)C(O)C(O)C1O,C20947
1689,1689,CPD-19338,OCC1OC(O)(CO)C(O)C(O)C1O,C01927
1690,1690,CPD-15293,CCC(O)=C1C(=O)CC(C(=O)O)CC1=O,
1691,1691,CPD-18045,CC(=O)c1c(O)cc(O)c(C(C)=O)c1O,C21767
1692,1692,SINAPYL-ALCOHOL,COc1cc(C=CCO)cc(OC)c1O,C02160
1693,1693,3-METHYL-1-246-TRIHYDROXYPHENYLBUTAN,CC(C)CC(=O)c1c(O)cc(O)cc1O,C07030
1694,1694,CPD-19784,CCC(C)C(=O)c1c(O)cc(O)cc1O,C10449
1695,1695,PHENANTHRENE-34-DIOL,Oc1ccc2ccc3ccccc3c2c1O,C02975
1696,1696,CPD-13931,O=C(C(=O)c1ccccc1)c1ccccc1,C19586
1697,1697,CPD-9192,O=C1C(=O)C2C=CC=CC2c2ccccc21,
1698,1698,CPD-20025,O=C(CCc1ccccc1)c1ccccc1,
1699,1699,CPD-13729,c1ccc(C2CCc3ccccc3O2)cc1,
1700,1700,CPD-17805,CCC=CC=CCCCCCCCCO,
1701,1701,CPD-14227,C=CCCCCCCCCCCCCC,
1702,1702,CPD-19873,CCCCCCC=CCCCCCCC,
1703,1703,CPD-17318,Cc1c(O)c(C)c(CO)c(C(=O)O)c1O,
1704,1704,CPD-11831,COc1cc(CC(O)C(=O)O)ccc1O,
1705,1705,CPD-24801,COc1cc(C(=O)O)cc(OC)c1OC,
1706,1706,CPD-13759,CC12CCC(O)C(C(=O)O)C1CCC2=O,
1707,1707,CPD-25056,O=C(O)Cc1ccc(-c2ccccc2)cc1,
1708,1708,12-OXO-TRANS-10-DODECENOATE,O=CC=CCCCCCCCCC(=O)O,C15816
1709,1709,12-OXO-CIS-9-DODECENOATE,O=CCC=CCCCCCCCC(=O)O,C15818
1710,1710,CPD-22675,C=C(CC)CCCCCCCCC(=O)O,
1711,1711,CPD-157,O=C(O)CCC(=O)C=CC=C(O)C(=O)O,C04219
1712,1712,CPD-11250,CCC(=CC(=O)CC(=O)C(=O)O)C(=O)O,
1713,1713,CPD-19829,OCC(O)C(O)C(O)C(O)C(O)CO,C07827
1714,1714,CPD-6542,CCCOC(=O)c1cc(O)c(O)c(O)c1,C10890
1715,1715,CPD-20711,O=c1oc2cc(O)ccc2c2ccccc12,
1716,1716,CPD-25035,O=C1Oc2ccccc2Oc2ccccc21,
1717,1717,CPD-20720,O=c1oc2ccccc2c2cc(O)ccc12,
1718,1718,CPD-16439,COC(=O)C1=COC(O)C2C(C)CCC12,C20698
1719,1719,CPD-13933,O=C(c1ccccc1)C(O)c1ccccc1,C01308
1720,1720,CPD-6443,O=C(OCc1ccccc1)c1ccccc1,C12220
1721,1721,CPD-8820,OC1C=Cc2cc3ccccc3cc2C1O,C15707
1722,1722,CPD-438,Oc1cc(O)cc(C=Cc2ccccc2)c1,C01621
1723,1723,CPD-13486,OC1C=Cc2ccc3ccccc3c2C1O,C04212
1724,1724,CPD-8821,OC1C=Cc2c(ccc3ccccc23)C1O,
1725,1725,CPD-17489,CCCCCCCCCC(=O)C(=O)CC,
1726,1726,CPD-7886,CCCCCCCCCCCCCC=O,
1727,1727,CPD-17809,CCCCC=CCCCCCCCCO,
1728,1728,CPD-17807,CCC=CCCCCCCCCCCO,
1729,1729,CPD-7946,CCCCCCCCCCCCCCC,C08062
1730,1730,CPD-785,O=C(O)CC(C=CC(=O)C(=O)O)C(=O)O,C03799
1731,1731,CPD-784,O=C(O)CC(=CC=C(O)C(=O)O)C(=O)O,C03933
1732,1732,CPD-319,O=C(O)C=C(CCCCC(=O)O)C(=O)O,C20483
1733,1733,CPD-24219,CC(C)(O)CC(=O)C=CC=C(O)C(=O)O,
1734,1734,3-OXODODECANOATE,CCCCCCCCCC(=O)CC(=O)O,C02205
1735,1735,CPD-19659,CCCCCCCCCCCCC(=O)O,C16551
1736,1736,CPD-13530,COC(=O)C=C(C=C(O)C(=O)O)C(=O)O,C17807
1737,1737,CPD-19408,COC(=O)C=CC(C(=O)O)=C(O)C(=O)O,
1738,1738,CPD-324,O=c1cc2oc3ccccc3oc-2cc1=O,C03626
1739,1739,CPD-9174,O=C(O)c1ccc(C(=O)O)c2ccccc12,
1740,1740,CPD-22601,O=c1cc(O)cc(C=Cc2ccccc2)o1,
1741,1741,110-DIHYDRO-110-DIHYDROXYFLUOREN-9-ONE,O=C1c2ccccc2C2=CC=CC(O)C12O,C15766
1742,1742,3-4DH3-4DH9FLUORENONE,O=C1C2=C(c3ccccc31)C(O)C(O)C=C2,C07428
1743,1743,CPD-8985,OC(c1ccccc1)C(O)c1ccccc1,C15636
1744,1744,CPD0-2591,CCCC(=O)Oc1cccc2ccccc12,
1745,1745,CPD0-2476,Oc1cccc(CCc2ccccc2)c1O,
1746,1746,CPD-6963,Oc1cc(O)cc(CCc2ccccc2)c1,C09995
1747,1747,CPD-10786,CCCCCCCCCC(=O)C(O)CC,C16141
1748,1748,CPD-7875,CCCCCCCCCCCCCCO,
1749,1749,CPD-16516,COc1cc(C(=O)O)c2cccc(C)c2c1,C20885
1750,1750,CPD-17637,CCCCCC(O)CCCCCC(=O)O,C20985
1751,1751,CPD-12299,CC(O)CCCCCCCCCC(=O)O,
1752,1752,CPD-12282,O=C(O)CCCCCCCCCCCO,C07919
1753,1753,CPD-13042,COc1c2occc2cc2ccc(=O)oc12,C01727
1754,1754,5-METHOXYFURANOCOUMARIN,COc1c2ccoc2cc2oc(=O)ccc12,C01455
1755,1755,CPD-9837,COc1cc2ccc(=O)oc2c2ccoc12,C17571
1756,1756,CPD-22602,O=C1C=C(O)CC(C=Cc2ccccc2)O1,
1757,1757,CPD-18575,COc1cc(-c2ccccc2)cc(O)c1O,
1758,1758,CPD-19909,CCCCCC(O)C1C(=O)OCC1CO,
1759,1759,CPD-19914,CC(C)CCC(O)C1C(=O)OCC1CO,
1760,1760,CPD-7202,CC(C=CC=O)=CC=CC=C(C)C=CC=O,
1761,1761,CPD-25068,COc1ccc2cc(C(C)CO)ccc2c1,
1762,1762,4-OH-4-ACETYL-2-OXOGLUTARATE,O=C(O)CC(O)(CC(=O)C(=O)O)C(=O)O,C03865
1763,1763,CPD-152,O=C(O)CCCC(O)(CC(=O)O)C(=O)O,C16087
1764,1764,CPD-285,O=C(O)CCCC(C(=O)O)C(O)C(=O)O,C16100
1765,1765,CPD-14298,O=C(O)C(=O)C=CCC(=O)c1ccccc1,
1766,1766,CPD-16518,Cc1cc(O)cc2c(C(=O)O)c(O)ccc12,C20763
1767,1767,CPD-613,O=C(O)C(O)=CC=CC(=O)c1ccccc1,C01203
1768,1768,CPD-241,O=C(O)C(=O)C=Cc1ccccc1C(=O)O,C01205
1769,1769,CPD-181,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,C03599
1770,1770,CPD-25908,Oc1ccc(-c2cccc(O)c2O)c(O)c1,
1771,1771,CPD-923,Oc1ccccc1Oc1cccc(O)c1O,C07440
1772,1772,CPD-925,OC1C=CC=C2Oc3ccccc3OC21O,
1773,1773,CPD-14164,Oc1cccc(-c2cccc(O)c2O)c1O,
1774,1774,CPD-21159,CC(C)=CCCC(C)=CC=CC(C)=CC=O,
1775,1775,CPD-18925,C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,C17409
1776,1776,CPD-21224,CC(C=CC1=C(C)CCCC1(C)C)=CC=O,
1777,1777,CPD-9412,C=C(C=O)C1CC=C(C)CCC=C(C)CC1,C19113
1778,1778,CPD-13627,CC1(C)CCC=C(C2CC=C(C=O)CC2)C1,C21885
1779,1779,CPD-11421,CC1=CCC(C)(C)C=CC(=O)C(C)=CCC1,C19622
1780,1780,CPD-9962,CC1=C2C(=O)CC(C)C23CCC(C3)C1(C)C,C17445
1781,1781,CPD-4721,C=C(C)C1CCC2(C1)C(C)=CC(=O)CC2C,C09476
1782,1782,CPD-13617,CC1CCC2C(C=O)=CC3CC(C)(C)CC132,C19363
1783,1783,CPD-7557,C=C(C=O)C1CCC(C)C2CCC(C)=CC12,C19672
1784,1784,CPD-16774,C=CC1(C)CCCC(C(=C)C)CC1C(=C)C,
1785,1785,CPD-22334,C=C1C(C)C2(C)C(C)=C(C)C(C)(C1C)C2C,C22079
1786,1786,CPD-8846,C=CC=C(C)CCC=C(C)CCC=C(C)C,C20607
1787,1787,26-DIOXO-6-PHENYLHEXANOATE,O=C(O)C(=O)CCCC(=O)c1ccccc1,C03515
1788,1788,CPD-20695,O=C(O)CCCCCCCc1ccccc1,
1789,1789,CPD-20949,O=C(O)C1OC(O)(C(=O)O)CC(O)C1O,C20949
1790,1790,O-SUCCINYLBENZOATE,O=C(O)CCC(=O)c1ccccc1C(=O)O,C02534
1791,1791,CPD-21942,Cc1c(O)cc2c(c1O)C(=O)C(O)=CC2=O,
1792,1792,CPD-15325,O=C(O)C(=O)C(Cc1ccccc1)C(=O)O,
1793,1793,3-METHYLBENZYLSUCCINATE,Cc1cccc(CC(CC(=O)O)C(=O)O)c1,
1794,1794,CPD-23627,CCCOC(=O)C(C(C)=O)c1ccccc1,
1795,1795,CPD-21246,CC(C=CCO)=CC=CC=C(C)C=CCO,
1796,1796,CPD-13496,CC(=CCCC1(C)C2CC3C(C2)C31C)CO,C09458
1797,1797,CPD-11422,CC1=CCC(C)(C)C=CC(O)C(C)=CCC1,C19589
1798,1798,2-TRANS6-TRANS-FARNESAL,CC(C)=CCCC(C)=CCCC(C)=CC=O,C03217
1799,1799,CPD-18511,C=C(C)C1(O)CCC(C)C2CCC(C)=CC21,
1800,1800,CPD-4663,C=C(C)C1CC=C2C(O)CCC(C)C2(C)C1,
1801,1801,CPD-7558,CC1=CC2C(C(C)C=O)CCC(C)C2CC1,C19689
1802,1802,CPD-7556,C=C(CO)C1CCC(C)C2CCC(C)=CC12,C19671
1803,1803,CPD-9961,CC1=C2C(O)CC(C)C23CCC(C3)C1(C)C,C17444
1804,1804,CPD-21400,C=C(C)C1CCC2=CC(O)CC(C)C2(C)C1,C17410
1805,1805,CPD-13497,C=C1C2CCC(C2)C1(C)CCC=C(C)CO,C09459
1806,1806,CPD-20087,CC(C=CC1C(C)=CCCC1(C)C)=CCO,
1807,1807,CPD-9523,CC1=CC2C(=C(C)CCC2C(C)C)C(O)C1,
1808,1808,CPD-4662,C=C(C)C1CC=C2CCC(O)C(C)C2(C)C1,
1809,1809,CPD-9411,C=C(CO)C1CC=C(C)CCC=C(C)CC1,C19112
1810,1810,CPD-18381,C=C1CC(O)CC1(C)C1(C)CC=C(C)CC1,
1811,1811,CPD-13616,CC1CCC2C(CO)=CC3CC(C)(C)CC132,C19362
1812,1812,CPD-23326,CCCCCCCCCc1ccc(O)cc1,C14282
1813,1813,CPD-12884,C=C(C)C1CCC2(C1)C(C)=CC(O)CC2C,C19147
1814,1814,CPD-13626,CC1(C)CCC=C(C2CC=C(CO)CC2)C1,C21884
1815,1815,CPD-18942,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,C14424
1816,1816,CPD-16816,O=C1C=C(O)C(=O)c2c(O)c(O)cc(O)c21,
1817,1817,CPD-22717,CC1Cc2ccc(C(=O)O)c(O)c2C(=O)O1,
1818,1818,CPD-17081,COc1cc(C=CC(=O)O)cc(C=O)c1O,
1819,1819,CPD-25689,CC(C)COC(=O)c1ccccc1C(=O)O,
1820,1820,CPD-21615,COC1=C(O)C(=O)c2oc(=O)ccc2C1=O,
1821,1821,CPD0-2019,O=C(O)C1CC(O)C(O)C(C(O)CO)O1,
1822,1822,CPD-522,CC(=O)OCC1OC(O)C(O)C(O)C1O,C02471
1823,1823,CPD-15324,O=C(O)C(O)C(Cc1ccccc1)C(=O)O,C20562
1824,1824,CPD0-1681,C=C(OC1C=C(C(=O)O)C=CCC1)C(=O)O,
1825,1825,CPD-15323,O=C(O)CC(O)(Cc1ccccc1)C(=O)O,C20561
1826,1826,CPD0-1293,CC(C)OC1OC(CO)C(O)C(O)C1O,
1827,1827,CPD-23483,CCOC(=O)C=Cc1ccc(O)c(OC)c1,
1828,1828,CPD-9875,COc1cc(C=CCOC(C)=O)ccc1O,C19585
1829,1829,CPD-8485,O=c1cc(-c2ccccc2)oc2ccccc12,C09783
1830,1830,ISOFLAVONE,O=c1c(-c2ccccc2)coc2ccccc12,C00757
1831,1831,CPD-22552,O=C1C(=Cc2ccccc2)Oc2ccccc21,
1832,1832,CPD-15822,O=c1cc(-c2ccccc2)c2ccccc2o1,
1833,1833,CPD-23629,CCCOC(=O)C(c1ccccc1)C(C)O,
1834,1834,--6-HYDROXY-3-OXO-ALPHA-IONONE,CC(=O)C=CC1(O)C(C)=CC(=O)CC1(C)C,C02352
1835,1835,CPD-4745,C=C(C)C1CCC2=C(C1)C(C)C(O)C(O)C2,C09454
1836,1836,CPD-20252,CC1CCC2C(C2(C)C)C2(O)C(C)CCC12,C21586
1837,1837,CPD-11441,CC1CCC2C(C)(C)CC3(C)CCC1C23O,C19190
1838,1838,CPD-20138,CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,C19544
1839,1839,CPD-12568,C=CC(C)(O)CCC=C(C)CCC=C(C)C,C09444
1840,1840,CPD-11399,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,C09445
1841,1841,CPD-10759,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,C09362
1842,1842,CPD-20134,CC1=CCCC2(C)CCC(C(C)(C)O)CC12,C09404
1843,1843,CPD-13860,CC(C)C1CCC(C)C23CCC(C)(O)C2C13,C19532
1844,1844,CPD-10159,CC1=CCCC(C)C=CC(C(C)(C)O)CC1,C15653
1845,1845,CPD-12875,CC1=CCC2C(C)(C)CCCC2(C)C1CO,C19178
1846,1846,CPD-22153,CC1CCC=C2CCC(C(C)(C)O)CC21C,
1847,1847,2-CIS6-TRANS-FARNESOL,CC(C)=CCCC(C)=CCCC(C)=CCO,C01059
1848,1848,CPD-13864,CC1CCC2C1C1C(CCC2(C)O)C1(C)C,C09439
1849,1849,CPD-11433,CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,C16593
1850,1850,CPD-13786,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,C19396
1851,1851,CPD-10757,CC1CCC2C(C)(C)C3CC12CCC3(C)O,C09372
1852,1852,CPD-12879,CC1=CC2C(C(C)C)CCC(C)C2(O)CC1,C19179
1853,1853,CPD-20254,CC1CCC2(O)C(C)CCC3C(C12)C3(C)C,
1854,1854,CPD-8761,CC1(C)CCCC2(C)C3CCC2(C)C(O)C31,
1855,1855,CPD-20143,CC1=CCC(C(C)(C)O)CCC(C)=CCC1,C21574
1856,1856,CPD-20086,CC1=CC(O)C(C(C)C)CCC(C)=CCC1,C20477
1857,1857,CPD-20075,CC1CCC2C3(C)CC3CC(C)(C)CC12O,C21536
1858,1858,CPD-20250,CC1=C2CCC(C)C2CC(C)(C)CC(O)C1,C21584
1859,1859,CPD-20137,C=C1CCCC2(C)CCC(C(C)C)C(O)C12,C21570
1860,1860,CPD-14374,C=C(C)C1CCC2(C)CCCC(C)(O)C2C1,
1861,1861,CPD-20083,CC(C)C1OC2(C)CCC3C(C)CCC31C2,C21557
1862,1862,CPD-22155,C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C,
1863,1863,CPD-11432,C=C1CCCC2(C)CCC(C(C)(C)O)CC12,C09405
1864,1864,CPD-21876,CC1=CC2C(C(C)CO)CCC(C)C2CC1,
1865,1865,CPD-13863,CC1CCC(O)C2(C)CCC3C(C12)C3(C)C,C19541
1866,1866,CPD-20136,CC1CCC2(C(C)C)OC3(C)CCC1C2C3,C21569
1867,1867,CPD0-1506,O=C(O)C(=O)CC(O)C(O)C(O)C(O)O,
1868,1868,SINAPATE,COc1cc(C=CC(=O)O)cc(OC)c1O,C00458
1869,1869,CPD-15565,O=C(O)c1cccc2c1C(=O)c1ccccc1-2,
1870,1870,CPD-11506,CCCCCC(=O)Cc1cc(O)cc(=O)o1,
1871,1871,CPD-7165,CCCCCc1cc(O)cc(O)c1C(=O)O,C20325
1872,1872,CPD0-1159,CCCCCCCCC=CC=CCC(=O)O,
1873,1873,CPD-18155,O=C1OC(=O)c2c1cc(O)c(O)c(=O)c2O,
1874,1874,ISOCHORISMATE,C=C(OC1C=CC=C(C(=O)O)C1O)C(=O)O,C00842
1875,1875,CHORISMATE,C=C(OC1C=C(C(=O)O)C=CC1O)C(=O)O,C00243
1876,1876,PREPHENATE,O=C(O)C(=O)CC1(C(=O)O)C=CC(O)C=C1,C00246
1877,1877,CPD-21614,COc1c(O)c(O)c2oc(=O)ccc2c1O,C21879
1878,1878,CPD-3301,O=C1c2ccccc2C(=O)c2c(O)cccc21,C02782
1879,1879,CPD-2043,O=C1CC(c2ccccc2)Oc2ccccc21,C00726
1880,1880,CPD-16998,O=C(C=Cc1ccccc1O)c1ccccc1,
1881,1881,CPD-15821,O=C1c2ccccc2OCC1c1ccccc1,C01783
1882,1882,CPD-7201,CC(=O)C=C=C1C(C)(C)CC(O)CC1(C)O,
1883,1883,CPD-7203,CC(=O)C=CC12OC1(C)CC(O)CC2(C)C,
1884,1884,--6-HYDROXY-3-OXO-ALPHA-IONOL,CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)O,C01638
1885,1885,CPD1F-2,CCC=CCC1C(=O)CCC1CC(=O)OC,C11228
1886,1886,CPD-14228,C=CCCCCCCCCCCCCCC,
1887,1887,CPD-11260,O=C(O)CC1CCC(=O)C1CC=CCCO,C21260
1888,1888,CPD-18983,CC(O)C=CCC1C(=O)CCC1CC(=O)O,
1889,1889,CPD-20392,CCCCC=CCCCCCCCC(=O)O,C07931
1890,1890,CPD-1007,CC(C)C(=O)C=CC(C(=O)O)=C(O)C(=O)O,C06321
1891,1891,CPD-12681,O=C(O)C(=O)CC1(C(=O)O)C=CC(O)CC1,
1892,1892,CPD-24508,OCC1OC(Oc2ccccc2)C(O)C1O,
1893,1893,CPD-19937,CC(C)CCCC(=O)C1=C(CO)COC1=O,
1894,1894,CPD-25932,O=C(O)C=CCCCCCCCCC(=O)O,C15814
1895,1895,CPD-18837,CC(=Cc1ccc(O)cc1)c1ccc(O)cc1,C12621
1896,1896,CPD-6964,COc1cc(O)cc(C=Cc2ccccc2)c1,C10017
1897,1897,CPD-2042,OC1CC(c2ccccc2)Oc2ccccc21,C02183
1898,1898,CPD-12217,O=C(OCCc1ccccc1)c1ccccc1,
1899,1899,CPD-388,CCCCCCCCCCCCCCC=O,C01806
1900,1900,CPD-7898,CCCCCCCCCCCCCC(C)=O,
1901,1901,CPD-23549,CCCCCCCCCCCCC(=O)CC,
1902,1902,CPD-8515,CCCCCCCCCCCCC(C)CC,
1903,1903,CPD-8509,CCCCCCCCCCCCCCCC,
1904,1904,CPD-19336,O=CC(O)C=CCCCCCCCC(=O)O,
1905,1905,CPD-19335,O=CC=CC(O)CCCCCCCC(=O)O,
1906,1906,CPD-25935,O=CCC1OC1CCCCCCCC(=O)O,
1907,1907,CPD-21454,CC(=CC=CC(C)C(C)O)C(O)CC(=O)O,
1908,1908,CPD-7836,CCCCCCCCCCCCCC(=O)O,C06115
1909,1909,CPD-19660,CC(C)CCCCCCCCCCC(=O)O,
1910,1910,CPD-20705,O=c1oc2cc(O)ccc2c2ccc(O)cc12,
1911,1911,CPD-20710,O=c1oc2cc(O)ccc2c2cc(O)ccc12,
1912,1912,CPD-16441,COC(=O)C1=COC(O)C2C1CC(O)C2C,
1913,1913,CPD-83,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,C03329
1914,1914,CPD-10670,O=C(O)CCCCCCCCCCC(=O)O,C02488
1915,1915,CPD-19936,CC(C)CCCC(=O)C1C(=O)OCC1CO,
1916,1916,CPD-20533,COc1ccc2cc(CCC(C)=O)ccc2c1,
1917,1917,CPD-6965,COc1cc(O)cc(CCc2ccccc2)c1,
1918,1918,CPD-18833,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,C12580
1919,1919,CPD-13772,c1ccc2c(c1)ccc1c3ccccc3ccc21,C13830
1920,1920,CPD-11595,CCCCCCCCCCCCCCCO,
1921,1921,CPD-23550,CCCCCCCCCCCCC(O)CC,
1922,1922,CPD-6956,O=c1cc(O)cc(C=Cc2ccc(O)cc2)o1,C11804
1923,1923,2OXO1YLIDENE,O=C(O)C(O)=CC=C1C(=O)Cc2ccccc21,C07423
1924,1924,3-2-CARBOXYPHENYLCATECHOL,O=C(O)c1ccccc1-c1cccc(O)c1O,C15767
1925,1925,1OXO2YLIDENE,O=C(O)C(O)=CC=C1Cc2ccccc2C1=O,C07431
1926,1926,CPD-15518,COc1ccc2cc(C(C)C(=O)O)ccc2c1,C01412
1927,1927,CPD-8469,CCCCCCCCCCCC(O)C(=O)O,
1928,1928,CPD-6881,O=C(c1ccccc1)c1c(O)cc(O)cc1O,C06041
1929,1929,CPD-8192,CC(C)=CCc1cc2ccc(=O)oc2cc1O,C17573
1930,1930,CPD-22603,COC1=CC(=O)OC(C=Cc2ccccc2)C1,C09685
1931,1931,CPD-14666,COc1cc(-c2ccccc2)cc(OC)c1O,C09656
1932,1932,CPD-9838,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,C17570
